resultID,raceID,driverID,constructorID,grid,position,points,laps,time,fastest_lap,fastest_lap_time,statusID
24324,1015,841,51,18,19,0.0,76,\N,46,1:16.299,12
24325,1015,844,6,15,\N,0.0,16,\N,6,1:19.151,4
24326,1016,1,131,2,1,25.0,70,1:29:07.084,62,1:14.813,1
24327,1016,20,6,1,2,18.0,70,+3.658,57,1:14.875,1
24328,1016,844,6,3,3,15.0,70,+4.696,63,1:14.356,1
24329,1016,822,131,6,4,13.0,70,+51.043,69,1:13.078,1
24330,1016,830,9,9,5,10.0,70,+57.655,67,1:14.767,1
24331,1016,817,4,4,6,8.0,69,\N,55,1:16.075,11
24332,1016,807,4,7,7,6.0,69,\N,57,1:15.995,11
24333,1016,842,9,5,8,4.0,69,\N,51,1:16.157,11
24334,1016,840,211,17,9,2.0,69,\N,47,1:16.043,11
24335,1016,826,5,10,10,1.0,69,\N,44,1:16.198,11
24336,1016,832,1,11,11,0.0,69,\N,37,1:16.471,11
24337,1016,815,211,15,12,0.0,69,\N,61,1:16.314,11
24338,1016,841,51,12,13,0.0,69,\N,69,1:16.365,11
24339,1016,154,210,14,14,0.0,69,\N,60,1:16.245,11
24340,1016,8,51,16,15,0.0,69,\N,60,1:15.442,11
24341,1016,847,3,18,16,0.0,68,\N,58,1:17.241,12
24342,1016,825,210,0,17,0.0,68,\N,41,1:17.309,12
24343,1016,9,3,19,18,0.0,67,\N,64,1:17.285,13
24344,1016,848,5,13,\N,0.0,59,\N,47,1:17.151,130
24345,1016,846,1,8,\N,0.0,8,\N,4,1:18.023,22
24346,1017,1,131,1,1,25.0,53,1:24:31.198,53,1:32.764,1
24347,1017,822,131,2,2,18.0,53,+18.056,43,1:33.586,1
24348,1017,844,6,3,3,15.0,53,+18.985,40,1:33.828,1
24349,1017,830,9,4,4,12.0,53,+34.905,38,1:34.162,1
24350,1017,20,6,7,5,11.0,53,+1:02.796,53,1:32.740,1
24351,1017,832,1,6,6,8.0,53,+1:35.462,52,1:34.561,1
24352,1017,8,51,12,7,6.0,52,\N,47,1:34.873,11
24353,1017,807,4,13,8,4.0,52,\N,46,1:34.950,11
24354,1017,846,1,5,9,2.0,52,\N,45,1:34.754,11
24355,1017,842,9,9,10,1.0,52,\N,47,1:35.197,11
24356,1017,817,4,8,11,0.0,52,\N,42,1:35.150,11
24357,1017,815,211,14,12,0.0,52,\N,42,1:35.014,11
24358,1017,840,211,17,13,0.0,52,\N,44,1:34.924,11
24359,1017,826,5,19,14,0.0,52,\N,43,1:35.225,11
24360,1017,848,5,11,15,0.0,52,\N,51,1:35.029,11
24361,1017,841,51,10,16,0.0,52,\N,50,1:35.115,11
24362,1017,825,210,15,17,0.0,52,\N,50,1:35.692,11
24363,1017,9,3,18,18,0.0,51,\N,50,1:36.608,12
24364,1017,847,3,20,19,0.0,51,\N,51,1:35.830,12
24365,1017,154,210,16,20,0.0,44,\N,42,1:35.691,31
24366,1018,830,9,2,1,26.0,71,1:22:01.822,60,1:07.475,1
24367,1018,844,6,1,2,18.0,71,+2.724,58,1:07.994,1
24368,1018,822,131,3,3,15.0,71,+18.960,53,1:08.565,1
24369,1018,20,6,9,4,12.0,71,+19.610,62,1:07.676,1
24370,1018,1,131,4,5,10.0,71,+22.805,69,1:08.050,1
24371,1018,846,1,5,6,8.0,70,\N,69,1:08.699,11
24372,1018,842,9,8,7,6.0,70,\N,63,1:08.790,11
24373,1018,832,1,19,8,4.0,70,\N,53,1:08.117,11
24374,1018,8,51,6,9,2.0,70,\N,57,1:09.126,11
24375,1018,841,51,7,10,1.0,70,\N,57,1:09.051,11
24376,1018,815,211,13,11,0.0,70,\N,67,1:09.061,11
24377,1018,817,4,12,12,0.0,70,\N,65,1:08.019,11
24378,1018,807,4,15,13,0.0,70,\N,59,1:09.248,11
24379,1018,840,211,14,14,0.0,70,\N,57,1:09.288,11
24380,1018,848,5,18,15,0.0,70,\N,59,1:08.946,11
24381,1018,154,210,11,16,0.0,70,\N,56,1:08.987,11
24382,1018,826,5,16,17,0.0,70,\N,58,1:09.498,11
24383,1018,847,3,0,18,0.0,69,\N,52,1:09.926,12
24384,1018,825,210,10,19,0.0,69,\N,69,1:08.903,12
24385,1018,9,3,17,20,0.0,68,\N,55,1:10.964,13
24386,1019,1,131,2,1,26.0,52,1:21:08.452,52,1:27.369,1
24387,1019,822,131,1,2,18.0,52,+24.928,47,1:27.406,1
24388,1019,844,6,3,3,15.0,52,+30.117,47,1:29.313,1
24389,1019,842,9,5,4,12.0,52,+34.692,48,1:29.544,1
24390,1019,830,9,4,5,10.0,52,+39.458,45,1:29.272,1
24391,1019,832,1,13,6,8.0,52,+53.639,50,1:29.757,1
24392,1019,817,4,7,7,6.0,52,+54.401,50,1:29.624,1
24393,1019,8,51,12,8,4.0,52,+1:05.540,51,1:30.034,1
24394,1019,826,5,17,9,2.0,52,+1:06.720,51,1:29.910,1
24395,1019,807,4,10,10,1.0,52,+1:12.733,51,1:29.949,1
24396,1019,846,1,8,11,0.0,52,+1:14.281,50,1:29.636,1
24397,1019,848,5,9,12,0.0,52,+1:15.617,46,1:30.872,1
24398,1019,840,211,18,13,0.0,52,+1:21.086,49,1:29.390,1
24399,1019,847,3,19,14,0.0,51,\N,50,1:31.013,11
24400,1019,9,3,20,15,0.0,51,\N,50,1:31.509,11
24401,1019,20,6,6,16,0.0,51,\N,46,1:28.733,11
24402,1019,815,211,15,17,0.0,51,\N,50,1:29.456,11
24403,1019,841,51,11,\N,0.0,18,\N,17,1:32.464,20
24404,1019,154,210,14,\N,0.0,9,\N,4,1:34.350,4
24405,1019,825,210,16,\N,0.0,6,\N,5,1:33.425,4
24406,1020,830,9,2,1,26.0,64,1:44:31.275,61,1:16.645,1
24407,1020,20,6,20,2,18.0,64,+7.333,63,1:16.794,1
24408,1020,826,5,14,3,15.0,64,+8.305,61,1:17.708,1
24409,1020,840,211,15,4,12.0,64,+8.966,61,1:17.831,1
24410,1020,832,1,7,5,10.0,64,+9.583,63,1:17.841,1
24411,1020,848,5,16,6,8.0,64,+10.052,63,1:17.850,1
24412,1020,154,210,6,7,6.0,64,+16.838,55,1:17.746,1
24413,1020,825,210,12,8,4.0,64,+18.765,62,1:17.507,1
24414,1020,1,131,1,9,2.0,64,+19.667,64,1:18.811,1
24415,1020,9,3,18,10,1.0,64,+24.987,63,1:19.062,1
24416,1020,847,3,17,11,0.0,64,+26.404,60,1:17.485,1
24417,1020,8,51,5,12,0.0,64,+42.214,60,1:19.563,1
24418,1020,841,51,11,13,0.0,64,+43.849,60,1:19.300,1
24419,1020,842,9,4,14,0.0,61,\N,56,1:17.495,4
24420,1020,822,131,3,\N,0.0,56,\N,54,1:18.272,3
24421,1020,807,4,9,\N,0.0,39,\N,18,1:29.576,3
24422,1020,844,6,10,\N,0.0,27,\N,17,1:27.697,3
24423,1020,846,1,19,\N,0.0,25,\N,16,1:31.081,75
24424,1020,817,4,13,\N,0.0,13,\N,10,1:32.654,43
24425,1020,815,211,8,\N,0.0,1,\N,\N,\N,20
24426,1021,1,131,3,1,25.0,70,1:35:03.796,60,1:18.528,1
24427,1021,830,9,1,2,19.0,70,+17.796,69,1:17.103,1
24428,1021,20,6,5,3,15.0,70,+1:01.433,65,1:19.786,1
24429,1021,844,6,4,4,12.0,70,+1:05.250,49,1:20.493,1
24430,1021,832,1,8,5,10.0,69,\N,66,1:21.002,11
24431,1021,842,9,6,6,8.0,69,\N,65,1:21.045,11
24432,1021,8,51,10,7,6.0,69,\N,65,1:20.880,11
24433,1021,822,131,2,8,4.0,69,\N,59,1:19.331,11
24434,1021,846,1,7,9,2.0,69,\N,65,1:21.188,11
24435,1021,848,5,12,10,1.0,69,\N,65,1:20.621,11
24436,1021,815,211,16,11,0.0,69,\N,47,1:21.734,11
24437,1021,807,4,11,12,0.0,69,\N,59,1:21.650,11
24438,1021,825,210,14,13,0.0,69,\N,67,1:21.008,11
24439,1021,817,4,20,14,0.0,69,\N,49,1:20.839,11
24440,1021,826,5,13,15,0.0,68,\N,55,1:21.932,12
24441,1021,847,3,15,16,0.0,68,\N,66,1:22.386,12
24442,1021,840,211,18,17,0.0,68,\N,52,1:20.603,12
24443,1021,841,51,17,18,0.0,68,\N,64,1:23.134,12
24444,1021,9,3,19,19,0.0,67,\N,42,1:23.436,13
24445,1021,154,210,9,\N,0.0,49,\N,46,1:22.809,34
24446,1022,844,6,1,1,25.0,44,1:23:45.710,23,1:46.664,1
24447,1022,1,131,3,2,18.0,44,+0.981,24,1:46.580,1
24448,1022,822,131,4,3,15.0,44,+12.585,27,1:46.465,1
24449,1022,20,6,2,4,13.0,44,+26.422,36,1:46.409,1
24450,1022,848,9,17,5,10.0,44,+1:21.325,41,1:47.507,1
24451,1022,815,211,7,6,8.0,44,+1:24.448,29,1:48.781,1
24452,1022,826,5,19,7,6.0,44,+1:29.657,26,1:48.143,1
24453,1022,807,4,12,8,4.0,44,+1:46.639,34,1:48.349,1
24454,1022,842,5,13,9,2.0,44,+1:49.168,21,1:49.700,1
24455,1022,840,211,16,10,1.0,44,+1:49.838,34,1:48.357,1
24456,1022,846,1,11,11,0.0,43,\N,21,1:48.321,5
24457,1022,825,210,8,12,0.0,43,\N,33,1:48.677,11
24458,1022,154,210,9,13,0.0,43,\N,18,1:49.274,11
24459,1022,817,4,10,14,0.0,43,\N,21,1:50.451,11
24460,1022,847,3,14,15,0.0,43,\N,34,1:48.860,11
24461,1022,8,51,6,16,0.0,43,\N,37,1:48.753,11
24462,1022,9,3,0,17,0.0,43,\N,33,1:49.220,11
24463,1022,841,51,18,18,0.0,42,\N,31,1:47.560,3
24464,1022,832,1,15,\N,0.0,1,\N,\N,\N,75
24465,1022,830,9,5,\N,0.0,0,\N,\N,\N,3
24466,1023,844,6,1,1,25.0,53,1:15:26.665,47,1:23.009,1
24467,1023,822,131,3,2,18.0,53,+0.835,47,1:22.859,1
24468,1023,1,131,2,3,16.0,53,+35.199,51,1:21.779,1
24469,1023,817,4,5,4,12.0,53,+45.515,53,1:23.466,1
24470,1023,807,4,6,5,10.0,53,+58.165,53,1:23.641,1
24471,1023,848,9,8,6,8.0,53,+59.315,45,1:23.364,1
24472,1023,815,211,18,7,6.0,53,+1:13.802,35,1:23.770,1
24473,1023,830,9,19,8,4.0,53,+1:14.492,41,1:23.143,1
24474,1023,841,51,10,9,2.0,52,\N,44,1:24.503,11
24475,1023,846,1,16,10,1.0,52,\N,52,1:24.044,11
24476,1023,842,5,17,11,0.0,52,\N,51,1:23.885,11
24477,1023,840,211,9,12,0.0,52,\N,31,1:24.165,11
24478,1023,20,6,4,13,0.0,52,\N,50,1:22.799,11
24479,1023,847,3,14,14,0.0,52,\N,51,1:24.842,11
24480,1023,8,51,0,15,0.0,52,\N,52,1:24.419,11
24481,1023,154,210,13,16,0.0,52,\N,31,1:24.985,11
24482,1023,9,3,15,17,0.0,51,\N,47,1:24.989,12
24483,1023,825,210,11,\N,0.0,43,\N,38,1:24.443,9
24484,1023,826,5,12,\N,0.0,29,\N,19,1:25.772,5
24485,1023,832,1,7,\N,0.0,27,\N,10,1:25.637,36
24486,1024,20,6,3,1,25.0,61,1:58:33.667,57,1:44.802,1
24487,1024,844,6,1,2,18.0,61,+2.641,59,1:44.723,1
24488,1024,830,9,4,3,15.0,61,+3.821,56,1:45.176,1
24489,1024,1,131,2,4,12.0,61,+4.608,58,1:44.914,1
24490,1024,822,131,5,5,10.0,61,+6.119,58,1:43.534,1
24491,1024,848,9,6,6,8.0,61,+11.663,59,1:45.260,1
24492,1024,846,1,9,7,6.0,61,+14.769,58,1:45.716,1
24493,1024,842,5,11,8,4.0,61,+15.547,58,1:45.769,1
24494,1024,807,4,8,9,2.0,61,+16.718,59,1:45.765,1
24495,1024,841,51,10,10,1.0,61,+27.855,59,1:45.630,1
24496,1024,154,210,17,11,0.0,61,+35.436,54,1:46.274,1
24497,1024,832,1,7,12,0.0,61,+35.974,41,1:45.969,1
24498,1024,840,211,16,13,0.0,61,+36.419,57,1:44.896,1
24499,1024,817,4,20,14,0.0,61,+37.660,55,1:45.915,1
24500,1024,826,5,14,15,0.0,61,+38.178,57,1:44.371,1
24501,1024,9,3,19,16,0.0,61,+47.024,59,1:46.793,1
24502,1024,825,210,13,17,0.0,61,+1:26.522,58,1:42.301,1
24503,1024,8,51,12,\N,0.0,49,\N,18,1:47.062,4
24504,1024,815,211,15,\N,0.0,42,\N,15,1:46.683,5
24505,1024,847,3,18,\N,0.0,34,\N,29,1:48.285,4
24506,1025,1,131,2,1,26.0,53,1:33:38.992,51,1:35.761,1
24507,1025,822,131,4,2,18.0,53,+3.829,50,1:36.316,1
24508,1025,844,6,1,3,15.0,53,+5.212,52,1:36.193,1
24509,1025,830,9,9,4,12.0,53,+14.210,47,1:36.937,1
24510,1025,848,9,0,5,10.0,53,+38.348,50,1:36.762,1
24511,1025,832,1,5,6,8.0,53,+45.889,53,1:38.020,1
24512,1025,815,211,11,7,6.0,53,+48.728,49,1:38.043,1
24513,1025,846,1,7,8,4.0,53,+57.749,52,1:38.301,1
24514,1025,825,210,13,9,2.0,53,+58.779,53,1:38.130,1
24515,1025,807,4,6,10,1.0,53,+59.841,53,1:38.519,1
24516,1025,840,211,14,11,0.0,53,+1:00.821,53,1:38.611,1
24517,1025,826,5,19,12,0.0,53,+1:02.496,52,1:38.228,1
24518,1025,8,51,15,13,0.0,53,+1:08.910,51,1:38.589,1
24519,1025,842,5,16,14,0.0,53,+1:10.076,51,1:38.606,1
24520,1025,841,51,12,15,0.0,53,+1:13.346,51,1:38.696,1
24521,1025,9,3,18,\N,0.0,28,\N,24,1:42.327,23
24522,1025,847,3,17,\N,0.0,27,\N,18,1:41.705,23
24523,1025,20,6,3,\N,0.0,26,\N,16,1:38.245,75
24524,1025,817,4,10,\N,0.0,24,\N,22,1:41.284,4
24525,1025,154,210,8,\N,0.0,0,\N,\N,\N,4
24526,1026,822,131,3,1,25.0,52,1:21:46.755,49,1:31.862,1
24527,1026,20,6,1,2,18.0,52,+13.343,38,1:32.122,1
24528,1026,1,131,4,3,16.0,52,+13.858,45,1:30.983,1
24529,1026,848,9,6,4,12.0,52,+59.537,36,1:32.775,1
24530,1026,832,1,7,5,10.0,52,+1:09.101,46,1:33.563,1
24531,1026,844,6,2,6,8.0,51,\N,48,1:31.611,11
24532,1026,842,5,9,7,6.0,51,\N,43,1:35.321,11
24533,1026,815,211,17,8,4.0,51,\N,46,1:32.621,11
24534,1026,840,211,12,9,2.0,51,\N,26,1:34.713,11
24535,1026,826,5,14,10,1.0,51,\N,47,1:33.239,11
24536,1026,846,1,8,11,0.0,51,\N,31,1:34.116,11
24537,1026,8,51,13,12,0.0,51,\N,50,1:33.190,11
24538,1026,154,210,10,13,0.0,51,\N,18,1:34.988,11
24539,1026,841,51,11,14,0.0,51,\N,51,1:32.369,11
24540,1026,825,210,19,15,0.0,51,\N,49,1:31.732,11
24541,1026,847,3,18,16,0.0,50,\N,27,1:35.458,12
24542,1026,9,3,0,17,0.0,50,\N,44,1:36.332,12
24543,1026,830,9,5,\N,0.0,14,\N,10,1:37.249,23
24544,1026,817,4,16,\N,0.0,51,\N,48,1:33.481,2
24545,1026,807,4,15,\N,0.0,51,\N,47,1:34.921,2
24546,1027,1,131,3,1,25.0,71,1:36:48.904,66,1:19.461,1
24547,1027,20,6,2,2,18.0,71,+1.766,68,1:19.381,1
24548,1027,822,131,6,3,15.0,71,+3.553,66,1:19.494,1
24549,1027,844,6,1,4,13.0,71,+6.368,53,1:19.232,1
24550,1027,848,9,5,5,10.0,71,+21.399,48,1:19.325,1
24551,1027,830,9,4,6,8.0,71,+1:08.807,65,1:20.406,1
24552,1027,815,211,11,7,6.0,71,+1:13.819,70,1:20.485,1
24553,1027,817,4,13,8,4.0,71,+1:14.924,53,1:20.146,1
24554,1027,842,5,10,9,2.0,70,\N,53,1:19.530,11
24555,1027,807,4,12,10,1.0,70,\N,59,1:20.791,11
24556,1027,826,5,9,11,0.0,70,\N,48,1:19.905,11
24557,1027,840,211,16,12,0.0,70,\N,68,1:20.922,11
24558,1027,832,1,7,13,0.0,70,\N,66,1:20.311,11
24559,1027,841,51,15,14,0.0,70,\N,65,1:21.014,11
24560,1027,825,210,17,15,0.0,69,\N,53,1:21.682,12
24561,1027,847,3,19,16,0.0,69,\N,69,1:21.286,12
24562,1027,154,210,18,17,0.0,69,\N,68,1:21.581,12
24563,1027,9,3,20,18,0.0,69,\N,63,1:20.696,12
24564,1027,8,51,14,\N,0.0,58,\N,55,1:20.082,25
24565,1027,846,1,8,\N,0.0,48,\N,46,1:21.643,54
24626,1031,822,131,1,1,25.0,71,1:30:55.739,68,1:07.657,1
24566,1028,822,131,1,1,25.0,56,1:33:55.653,37,1:36.957,1
24567,1028,1,131,5,2,18.0,56,+4.148,26,1:38.446,1
24568,1028,830,9,3,3,15.0,56,+5.002,42,1:38.214,1
24569,1028,844,6,4,4,13.0,56,+52.239,44,1:36.169,1
24570,1028,848,9,6,5,10.0,56,+1:18.038,42,1:38.029,1
24571,1028,817,4,9,6,8.0,56,+1:30.366,28,1:40.564,1
24572,1028,846,1,8,7,6.0,56,+1:30.764,44,1:38.074,1
24573,1028,832,1,7,8,4.0,55,\N,44,1:40.844,11
24574,1028,807,4,11,9,2.0,55,\N,47,1:38.437,11
24575,1028,815,211,0,10,1.0,55,\N,34,1:40.165,11
24576,1028,8,51,17,11,0.0,55,\N,46,1:39.608,11
24577,1028,826,5,13,12,0.0,55,\N,41,1:38.969,11
24578,1028,840,211,14,13,0.0,55,\N,42,1:40.380,11
24579,1028,841,51,16,14,0.0,55,\N,41,1:39.964,11
24580,1028,154,210,15,15,0.0,55,\N,52,1:41.270,11
24581,1028,842,5,10,16,0.0,54,\N,31,1:40.850,22
24582,1028,847,3,18,17,0.0,54,\N,54,1:41.239,12
24583,1028,825,210,12,18,0.0,52,\N,42,1:40.347,23
24584,1028,9,3,19,\N,0.0,31,\N,22,1:43.830,44
24585,1028,20,6,2,\N,0.0,7,\N,6,1:42.165,22
24586,1029,830,9,1,1,25.0,71,1:33:14.678,61,1:10.862,1
24587,1029,842,5,6,2,18.0,71,+6.077,65,1:12.425,1
24588,1029,832,1,20,3,15.0,71,+8.896,63,1:13.158,1
24589,1029,8,51,8,4,12.0,71,+9.452,65,1:13.135,1
24590,1029,841,51,12,5,10.0,71,+10.201,49,1:13.020,1
24591,1029,817,4,11,6,8.0,71,+10.541,44,1:12.733,1
24592,1029,1,131,3,7,6.0,71,+11.139,46,1:11.082,1
24593,1029,846,1,10,8,4.0,71,+11.204,63,1:12.328,1
24594,1029,815,211,15,9,2.0,71,+11.529,64,1:12.840,1
24595,1029,826,5,16,10,1.0,71,+11.931,49,1:12.385,1
24596,1029,825,210,9,11,0.0,71,+12.732,65,1:13.262,1
24597,1029,847,3,18,12,0.0,71,+13.599,57,1:13.752,1
24598,1029,154,210,7,13,0.0,71,+14.247,29,1:13.619,1
24599,1029,848,9,5,14,0.0,71,+14.927,52,1:11.087,1
24600,1029,807,4,13,15,0.0,71,+18.059,64,1:12.934,1
24601,1029,9,3,19,16,0.0,70,\N,63,1:14.553,11
24602,1029,20,6,2,17,0.0,65,\N,51,1:11.384,4
24603,1029,844,6,14,18,0.0,65,\N,63,1:11.423,4
24604,1029,840,211,17,19,0.0,65,\N,65,1:12.603,22
24605,1029,822,131,4,\N,0.0,51,\N,43,1:10.698,131
24606,1030,1,131,1,1,26.0,55,1:34:05.715,53,1:39.283,1
24607,1030,830,9,2,2,18.0,55,+16.772,55,1:41.119,1
24608,1030,844,6,3,3,15.0,55,+43.435,44,1:40.442,1
24609,1030,822,131,20,4,12.0,55,+44.379,31,1:39.715,1
24610,1030,20,6,4,5,10.0,55,+1:04.357,55,1:40.128,1
24611,1030,848,9,5,6,8.0,55,+1:09.205,49,1:42.219,1
24612,1030,815,211,10,7,6.0,54,\N,39,1:42.639,11
24613,1030,846,1,6,8,4.0,54,\N,50,1:43.026,11
24614,1030,826,5,13,9,2.0,54,\N,42,1:42.222,11
24615,1030,832,1,8,10,1.0,54,\N,43,1:41.294,11
24616,1030,817,4,7,11,0.0,54,\N,51,1:41.190,11
24617,1030,807,4,9,12,0.0,54,\N,52,1:43.274,11
24618,1030,8,51,17,13,0.0,54,\N,25,1:43.142,11
24619,1030,825,210,14,14,0.0,54,\N,22,1:43.790,11
24620,1030,154,210,15,15,0.0,54,\N,33,1:43.666,11
24621,1030,841,51,16,16,0.0,54,\N,28,1:43.256,11
24622,1030,847,3,18,17,0.0,54,\N,50,1:43.074,11
24623,1030,842,5,11,18,0.0,53,\N,53,1:42.414,12
24624,1030,9,3,19,19,0.0,53,\N,51,1:44.500,12
24625,1030,840,211,12,\N,0.0,45,\N,25,1:43.326,23
24627,1031,844,6,7,2,18.0,71,+2.700,64,1:07.901,1
24628,1031,846,1,3,3,16.0,71,+5.491,71,1:07.475,1
24629,1031,1,131,5,4,12.0,71,+5.689,67,1:07.712,1
24630,1031,832,1,8,5,10.0,71,+8.903,63,1:07.974,1
24631,1031,815,211,6,6,8.0,71,+15.092,63,1:08.305,1
24632,1031,842,213,12,7,6.0,71,+16.682,64,1:09.025,1
24633,1031,839,4,14,8,4.0,71,+17.456,64,1:08.932,1
24634,1031,841,51,18,9,2.0,71,+21.146,70,1:08.796,1
24635,1031,20,6,11,10,1.0,71,+24.545,71,1:08.623,1
24636,1031,849,3,20,11,0.0,71,+31.650,63,1:09.662,1
24637,1031,826,213,13,12,0.0,69,\N,50,1:09.135,22
24638,1031,848,9,4,13,0.0,67,\N,50,1:08.432,40
24639,1031,8,51,19,\N,0.0,53,\N,48,1:09.031,36
24640,1031,847,3,17,\N,0.0,49,\N,49,1:09.317,32
24641,1031,154,210,15,\N,0.0,49,\N,46,1:10.228,23
24642,1031,825,210,16,\N,0.0,24,\N,23,1:10.720,23
24643,1031,840,211,9,\N,0.0,20,\N,4,1:10.326,5
24644,1031,817,4,10,\N,0.0,17,\N,8,1:10.610,25
24645,1031,830,9,2,\N,0.0,11,\N,5,1:09.351,40
24646,1032,1,131,1,1,25.0,71,1:22:50.683,68,1:06.719,1
24647,1032,822,131,4,2,18.0,71,+13.719,62,1:07.534,1
24648,1032,830,9,2,3,15.0,71,+33.698,70,1:06.145,1
24649,1032,848,9,6,4,12.0,71,+44.400,67,1:07.299,1
24650,1032,846,1,9,5,10.0,71,+1:01.470,66,1:07.193,1
24651,1032,815,211,17,6,8.0,71,+1:02.387,68,1:07.188,1
24652,1032,840,211,12,7,6.0,71,+1:02.453,65,1:07.833,1
24653,1032,817,4,8,8,4.0,71,+1:02.591,65,1:07.832,1
24654,1032,832,1,3,9,3.0,70,\N,68,1:05.619,11
24655,1032,826,213,13,10,1.0,70,\N,60,1:08.378,11
24656,1032,8,51,16,11,0.0,70,\N,57,1:08.382,11
24657,1032,825,210,15,12,0.0,70,\N,69,1:08.009,11
24658,1032,154,210,0,13,0.0,70,\N,69,1:08.047,11
24659,1032,841,51,19,14,0.0,70,\N,54,1:08.512,11
24660,1032,842,213,7,15,0.0,70,\N,69,1:07.827,11
24661,1032,847,3,11,16,0.0,69,\N,36,1:08.601,12
24662,1032,849,3,18,17,0.0,69,\N,68,1:08.806,12
24663,1032,839,4,5,\N,0.0,25,\N,22,1:09.321,25
24664,1032,844,6,14,\N,0.0,4,\N,3,1:35.379,130
24665,1032,20,6,10,\N,0.0,1,\N,\N,\N,130
24666,1033,1,131,1,1,26.0,70,1:36:12.473,70,1:16.627,1
24667,1033,830,9,7,2,18.0,70,+8.702,60,1:19.184,1
24668,1033,822,131,2,3,15.0,70,+9.452,66,1:17.665,1
24669,1033,840,211,3,4,12.0,70,+57.579,68,1:18.973,1
24670,1033,848,9,13,5,10.0,70,+1:18.316,68,1:19.440,1
24671,1033,20,6,5,6,8.0,69,\N,49,1:20.363,11
24672,1033,815,211,4,7,6.0,69,\N,39,1:20.090,11
24673,1033,817,4,11,8,4.0,69,\N,46,1:19.532,11
24674,1033,832,1,9,9,2.0,69,\N,68,1:20.477,11
24675,1033,825,210,0,10,1.0,69,\N,67,1:19.457,11
24676,1033,844,6,6,11,0.0,69,\N,64,1:20.821,11
24677,1033,826,213,17,12,0.0,69,\N,51,1:20.946,11
24678,1033,846,1,8,13,0.0,69,\N,42,1:19.945,11
24679,1033,839,4,14,14,0.0,69,\N,40,1:20.261,11
24680,1033,8,51,20,15,0.0,69,\N,67,1:20.889,11
24681,1033,154,210,0,16,0.0,69,\N,61,1:20.232,11
24682,1033,841,51,19,17,0.0,69,\N,44,1:20.096,11
24683,1033,847,3,12,18,0.0,69,\N,67,1:19.984,11
24684,1033,849,3,15,19,0.0,65,\N,64,1:21.198,15
24685,1033,842,213,10,\N,0.0,15,\N,10,1:23.939,5
24686,1034,1,131,1,1,25.0,52,1:28:01.283,45,1:29.238,1
24687,1034,830,9,3,2,19.0,52,+5.856,52,1:27.097,1
24688,1034,844,6,4,3,15.0,52,+18.474,49,1:29.813,1
24689,1034,817,4,8,4,12.0,52,+19.650,49,1:29.482,1
24690,1034,846,1,5,5,10.0,52,+22.277,41,1:30.058,1
24691,1034,839,4,9,6,8.0,52,+26.937,50,1:29.491,1
24692,1034,842,213,11,7,6.0,52,+31.188,52,1:29.603,1
24693,1034,848,9,12,8,4.0,52,+32.670,52,1:28.689,1
24694,1034,840,211,6,9,2.0,52,+37.311,44,1:30.475,1
24695,1034,20,6,10,10,1.0,52,+41.857,44,1:30.537,1
24696,1034,822,131,2,11,0.0,52,+42.167,41,1:29.265,1
24697,1034,847,3,20,12,0.0,52,+52.004,41,1:30.862,1
24698,1034,832,1,7,13,0.0,52,+53.370,47,1:29.948,1
24699,1034,841,51,15,14,0.0,52,+54.205,49,1:30.977,1
24700,1034,849,3,18,15,0.0,52,+54.549,44,1:30.501,1
24701,1034,154,210,17,16,0.0,52,+55.050,49,1:29.782,1
24702,1034,8,51,16,17,0.0,51,\N,49,1:29.973,11
24703,1034,826,213,19,\N,0.0,11,\N,11,1:32.443,3
24704,1034,825,210,14,\N,0.0,1,\N,\N,\N,4
24705,1034,807,211,13,\N,0.0,0,\N,\N,\N,131
24706,1035,830,9,4,1,25.0,52,1:19:41.993,46,1:29.465,1
24707,1035,1,131,2,2,19.0,52,+11.326,43,1:28.451,1
24708,1035,822,131,1,3,15.0,52,+19.231,44,1:29.765,1
24709,1035,844,6,8,4,12.0,52,+29.289,39,1:30.552,1
24710,1035,848,9,9,5,10.0,52,+39.146,46,1:29.477,1
24711,1035,840,211,6,6,8.0,52,+42.538,45,1:30.877,1
24712,1035,807,211,3,7,6.0,52,+55.951,52,1:30.087,1
24713,1035,839,4,14,8,4.0,52,+1:04.773,50,1:30.575,1
24714,1035,846,1,10,9,2.0,52,+1:05.544,49,1:30.698,1
24715,1035,826,213,16,10,1.0,52,+1:09.669,52,1:30.738,1
24716,1035,842,213,7,11,0.0,52,+1:10.642,52,1:30.092,1
24717,1035,20,6,11,12,0.0,52,+1:13.370,49,1:30.785,1
24718,1035,832,1,12,13,0.0,52,+1:14.070,49,1:30.556,1
24719,1035,817,4,5,14,0.0,51,\N,39,1:31.168,11
24720,1035,8,51,20,15,0.0,51,\N,30,1:31.756,11
24721,1035,154,210,13,16,0.0,51,\N,51,1:30.793,11
24722,1035,841,51,19,17,0.0,51,\N,37,1:31.826,11
24723,1035,847,3,15,18,0.0,51,\N,50,1:31.408,11
24724,1035,849,3,18,19,0.0,51,\N,48,1:29.950,11
24725,1035,825,210,17,\N,0.0,43,\N,39,1:31.830,31
24726,1036,1,131,1,1,25.0,66,1:31:45.279,63,1:19.822,1
24727,1036,830,9,3,2,18.0,66,+24.177,53,1:21.477,1
24728,1036,822,131,2,3,16.0,66,+44.752,66,1:18.183,1
