raceID,year,circuitID,name,date,start_time(UTC),humidity,precip,windspeed,temp,pressure
228,1996,21,San Marino Grand Prix,1996-05-05,13:00:00,62.75333333333334,0.0,7.833333333333333,20.366666666666664,1015.1666666666666
229,1996,6,Monaco Grand Prix,1996-05-19,13:00:00,84.89666666666666,0.161,18.866666666666664,16.666666666666668,1011.0333333333332
230,1996,4,Spanish Grand Prix,1996-06-02,13:00:00,22.44333333333333,0.0,10.0,20.633333333333336,1024.0333333333333
231,1996,7,Canadian Grand Prix,1996-06-16,17:00:00,51.94,0.0,10.633333333333333,20.333333333333332,1018.3333333333334
232,1996,8,French Grand Prix,1996-06-30,13:00:00,51.24,0.0,13.7,19.133333333333336,1019.7333333333332
233,1996,9,British Grand Prix,1996-07-14,14:00:00,61.68333333333334,0.0,7.933333333333333,23.3,1026.2
234,1996,10,German Grand Prix,1996-07-28,13:00:00,35.03,0.0,8.066666666666666,27.100000000000005,1016.7333333333332
235,1996,11,Hungarian Grand Prix,1996-08-11,13:00:00,33.21,0.0,26.96666666666667,27.133333333333336,338.23333333333335
236,1996,13,Belgian Grand Prix,1996-08-25,13:00:00,75.90666666666667,0.0,11.166666666666666,15.6,1012.6
237,1996,14,Italian Grand Prix,1996-09-08,13:00:00,34.04,0.0,8.366666666666667,21.133333333333333,1012.0333333333332
238,1996,27,Portuguese Grand Prix,1996-09-22,13:00:00,57.653333333333336,0.0,8.733333333333333,19.96666666666667,336.46666666666664
239,1996,22,Japanese Grand Prix,1996-10-13,6:00:00,96.01666666666668,0.0,4.366666666666666,20.566666666666663,335.93333333333334
240,1995,18,Brazilian Grand Prix,1995-03-26,16:00:00,80.06666666666666,0.0,21.2,20.833333333333332,338.40000000000003
241,1995,25,Argentine Grand Prix,1995-04-09,11:00:00,89.66333333333334,0.0,10.0,18.233333333333334,1012.1
242,1995,21,San Marino Grand Prix,1995-04-30,13:00:00,73.57000000000001,1.379,8.6,14.533333333333331,1018.3333333333334
243,1995,4,Spanish Grand Prix,1995-05-14,13:00:00,51.48,0.0,13.6,12.666666666666666,1017.9666666666668
244,1995,6,Monaco Grand Prix,1995-05-28,13:00:00,75.30666666666667,0.0,11.2,19.766666666666666,681.3000000000001
245,1995,7,Canadian Grand Prix,1995-06-11,17:00:00,66.42,0.0,24.366666666666664,21.96666666666667,1005.8333333333334
246,1995,8,French Grand Prix,1995-07-02,13:00:00,65.63,1.91,15.6,23.833333333333332,1008.3
247,1995,9,British Grand Prix,1995-07-16,14:00:00,58.48333333333333,0.0,10.5,20.433333333333337,1011.2
248,1995,10,German Grand Prix,1995-07-30,13:00:00,36.32666666666666,0.0,18.4,28.100000000000005,0.0
249,1995,11,Hungarian Grand Prix,1995-08-13,13:00:00,30.83,0.0,5.966666666666666,27.0,339.40000000000003
250,1995,13,Belgian Grand Prix,1995-08-27,13:00:00,86.89333333333333,0.62,13.6,15.3,1012.4
251,1995,14,Italian Grand Prix,1995-09-10,13:00:00,80.18666666666667,0.475,6.866666666666667,17.633333333333333,1017.6333333333332
252,1995,27,Portuguese Grand Prix,1995-09-24,13:00:00,58.906666666666666,0.0,9.0,20.266666666666666,336.0
253,1995,20,European Grand Prix,1995-10-01,13:00:00,97.84666666666668,1.171,15.266666666666666,9.833333333333334,1011.5333333333332
254,1995,28,Pacific Grand Prix,1995-10-22,13:00:00,52.23,0.0,8.633333333333333,22.266666666666666,1014.7666666666668
255,1995,22,Japanese Grand Prix,1995-10-29,6:00:00,94.8,0.0,11.2,14.566666666666668,338.40000000000003
256,1995,29,Australian Grand Prix,1995-11-12,6:00:00,58.46,0.0,10.633333333333333,13.866666666666667,1026.3666666666666
257,1994,18,Brazilian Grand Prix,1994-03-27,16:00:00,63.61666666666667,0.0,14.166666666666666,21.266666666666666,339.3333333333333
258,1994,28,Pacific Grand Prix,1994-04-17,13:00:00,37.346666666666664,0.0,14.733333333333334,23.6,1019.2999999999998
259,1994,21,San Marino Grand Prix,1994-05-01,13:00:00,61.29,0.0,3.466666666666667,23.9,678.3000000000001
260,1994,6,Monaco Grand Prix,1994-05-15,13:00:00,72.72666666666667,0.0,11.8,18.766666666666666,677.6
261,1994,4,Spanish Grand Prix,1994-05-29,13:00:00,20.13,0.0,18.1,27.3,1010.5333333333332
262,1994,7,Canadian Grand Prix,1994-06-12,17:00:00,61.056666666666665,0.0,15.633333333333333,20.633333333333333,1013.1666666666666
263,1994,8,French Grand Prix,1994-07-03,13:00:00,59.55,0.0,7.533333333333332,29.600000000000005,337.8666666666667
264,1994,9,British Grand Prix,1994-07-10,14:00:00,39.91,0.0,19.866666666666667,23.933333333333337,1020.0333333333332
265,1994,10,German Grand Prix,1994-07-31,13:00:00,44.07,0.0,8.799999999999999,29.100000000000005,0.0
266,1994,11,Hungarian Grand Prix,1994-08-14,13:00:00,31.113333333333333,0.0,24.666666666666668,22.433333333333337,339.3333333333333
267,1994,13,Belgian Grand Prix,1994-08-28,13:00:00,52.696666666666665,0.0,21.6,14.4,1015.8666666666668
268,1994,14,Italian Grand Prix,1994-09-11,13:00:00,54.48666666666667,0.0,5.7,23.8,1016.0333333333332
269,1994,27,Portuguese Grand Prix,1994-09-25,13:00:00,48.31,0.0,22.7,20.433333333333337,335.6333333333333
270,1994,26,European Grand Prix,1994-10-16,13:00:00,61.53333333333333,0.0,18.333333333333332,23.866666666666664,1018.5666666666666
271,1994,22,Japanese Grand Prix,1994-11-06,6:00:00,78.42999999999999,0.0,2.2333333333333334,21.6,338.3
272,1994,29,Australian Grand Prix,1994-11-13,6:00:00,72.43333333333334,0.0,10.933333333333332,12.1,1017.9
273,1993,30,South African Grand Prix,1993-03-14,13:00:00,48.56,0.0,7.3,23.46666666666667,0.0
274,1993,18,Brazilian Grand Prix,1993-03-28,16:00:00,86.26333333333334,0.0,18.3,23.3,336.43333333333334
275,1993,31,European Grand Prix,1993-04-11,13:00:00,89.34333333333332,1.148,21.333333333333332,8.333333333333334,1001.3
276,1993,21,San Marino Grand Prix,1993-04-25,13:00:00,81.54666666666667,0.0,9.266666666666667,16.96666666666667,1012.9666666666666
277,1993,4,Spanish Grand Prix,1993-05-09,13:00:00,33.910000000000004,0.0,21.333333333333332,12.7,1020.9
278,1993,6,Monaco Grand Prix,1993-05-23,13:00:00,65.94666666666666,0.0,10.6,19.766666666666666,339.6666666666667
279,1993,7,Canadian Grand Prix,1993-06-13,17:00:00,38.593333333333334,0.0,15.633333333333333,28.066666666666663,1018.8
280,1993,8,French Grand Prix,1993-07-04,13:00:00,56.370000000000005,0.0,8.766666666666666,27.2,1023.0
281,1993,9,British Grand Prix,1993-07-11,14:00:00,54.92666666666667,0.0,14.0,14.766666666666666,1011.7666666666668
282,1993,10,German Grand Prix,1993-07-25,13:00:00,46.2,0.0,30.2,22.333333333333332,0.0
283,1993,11,Hungarian Grand Prix,1993-08-15,13:00:00,25.42,0.0,17.96666666666667,31.76666666666667,339.90000000000003
284,1993,13,Belgian Grand Prix,1993-08-29,13:00:00,51.73333333333333,0.0,7.533333333333334,14.533333333333331,1027.8
285,1993,14,Italian Grand Prix,1993-09-12,13:00:00,58.78333333333333,0.0,5.833333333333333,22.2,1007.1666666666666
286,1993,27,Portuguese Grand Prix,1993-09-26,13:00:00,65.51,1.774,2.6666666666666665,18.866666666666667,1002.2333333333332
287,1993,22,Japanese Grand Prix,1993-10-24,6:00:00,100.0,0.0,6.866666666666667,18.1,0.0
288,1993,29,Australian Grand Prix,1993-11-07,6:00:00,74.62666666666667,0.0,8.0,13.733333333333334,1019.6333333333332
289,1992,30,South African Grand Prix,1992-03-01,13:00:00,49.24666666666667,0.0,23.4,23.766666666666666,0.0
290,1992,32,Mexican Grand Prix,1992-03-22,19:00:00,42.53666666666667,0.0,16.0,21.666666666666668,337.5
291,1992,18,Brazilian Grand Prix,1992-04-05,16:00:00,52.22,0.0,11.6,28.666666666666668,0.0
292,1992,4,Spanish Grand Prix,1992-05-03,13:00:00,24.47,0.0,13.9,22.3,1021.2333333333332
293,1992,21,San Marino Grand Prix,1992-05-17,13:00:00,48.07333333333333,0.0,6.966666666666668,28.366666666666664,1020.9333333333334
294,1992,6,Monaco Grand Prix,1992-05-31,13:00:00,82.71,0.0,15.1,21.7,1012.3333333333334
295,1992,7,Canadian Grand Prix,1992-06-14,17:00:00,49.423333333333325,0.0,16.733333333333334,19.833333333333332,1007.9333333333334
296,1992,8,French Grand Prix,1992-07-05,13:00:00,87.09666666666668,0.0,10.933333333333332,17.333333333333332,336.8
297,1992,9,British Grand Prix,1992-07-12,14:00:00,52.93,0.0,24.4,18.8,1008.9333333333334
298,1992,10,German Grand Prix,1992-07-26,13:00:00,31.52,0.0,12.266666666666666,27.100000000000005,0.0
299,1992,11,Hungarian Grand Prix,1992-08-16,13:00:00,37.81,0.0,10.233333333333334,26.166666666666668,339.09999999999997
300,1992,13,Belgian Grand Prix,1992-08-30,13:00:00,67.65333333333334,0.046,17.166666666666668,14.466666666666669,1000.9333333333334
301,1992,14,Italian Grand Prix,1992-09-13,13:00:00,43.23666666666667,0.0,0.5666666666666667,26.333333333333332,1019.5
302,1992,27,Portuguese Grand Prix,1992-09-27,13:00:00,60.49666666666667,0.358,18.2,19.46666666666667,1000.2666666666668
303,1992,22,Japanese Grand Prix,1992-10-25,6:00:00,85.38666666666666,0.0,9.9,20.333333333333332,338.1333333333333
304,1992,29,Australian Grand Prix,1992-11-08,6:00:00,35.78666666666667,0.0,10.866666666666667,21.166666666666668,1001.7333333333332
305,1991,33,United States Grand Prix,1991-03-10,13:00:00,15.089999999999998,0.0,11.2,24.866666666666664,1010.5666666666666
306,1991,18,Brazilian Grand Prix,1991-03-24,16:00:00,86.82000000000001,0.0,9.866666666666667,21.8,336.40000000000003
307,1991,21,San Marino Grand Prix,1991-04-28,13:00:00,63.72666666666667,0.687,9.533333333333331,16.2,1015.4666666666668
308,1991,6,Monaco Grand Prix,1991-05-12,13:00:00,81.1,0.0,15.300000000000002,17.066666666666666,1014.6333333333332
309,1991,7,Canadian Grand Prix,1991-06-02,17:00:00,33.11333333333334,0.0,18.9,23.366666666666664,1007.8333333333334
310,1991,32,Mexican Grand Prix,1991-06-16,19:00:00,65.30333333333333,0.0,3.733333333333333,19.066666666666663,338.1666666666667
311,1991,8,French Grand Prix,1991-07-07,13:00:00,64.52666666666666,0.0,6.8999999999999995,24.733333333333334,339.23333333333335
312,1991,9,British Grand Prix,1991-07-14,14:00:00,46.35999999999999,0.0,20.133333333333333,21.733333333333334,1015.6666666666666
313,1991,10,German Grand Prix,1991-07-28,13:00:00,46.38999999999999,0.0,13.6,25.433333333333337,0.0
314,1991,11,Hungarian Grand Prix,1991-08-11,13:00:00,43.86333333333334,0.0,26.63333333333333,28.03333333333333,339.6333333333333
315,1991,13,Belgian Grand Prix,1991-08-25,13:00:00,53.02333333333333,0.0,3.3666666666666667,19.466666666666665,1021.8666666666668
316,1991,14,Italian Grand Prix,1991-09-08,13:00:00,53.98333333333333,0.0,16.433333333333334,22.4,1019.2333333333332
317,1991,27,Portuguese Grand Prix,1991-09-22,13:00:00,58.85999999999999,0.0,14.866666666666667,19.833333333333332,334.09999999999997
318,1991,4,Spanish Grand Prix,1991-09-29,13:00:00,17.76,0.0,10.266666666666667,27.8,1012.6333333333332
319,1991,22,Japanese Grand Prix,1991-10-20,6:00:00,95.91,0.0,12.633333333333333,17.733333333333334,339.09999999999997
320,1991,29,Australian Grand Prix,1991-11-03,6:00:00,88.19666666666667,0.0,17.099999999999998,18.46666666666667,1008.5333333333332
321,1990,33,United States Grand Prix,1990-03-11,13:00:00,39.406666666666666,0.0,10.333333333333334,16.4,1011.1
322,1990,18,Brazilian Grand Prix,1990-03-25,16:00:00,59.01666666666667,0.0,12.533333333333331,26.76666666666667,336.5
323,1990,21,San Marino Grand Prix,1990-05-13,13:00:00,58.86000000000001,0.0,7.266666666666667,22.766666666666666,1015.9
324,1990,6,Monaco Grand Prix,1990-05-27,13:00:00,73.03333333333333,0.059,19.2,20.666666666666668,1018.2
325,1990,7,Canadian Grand Prix,1990-06-10,17:00:00,85.94,0.0,23.933333333333337,15.433333333333332,1009.2
326,1990,32,Mexican Grand Prix,1990-06-24,19:00:00,55.68000000000001,0.0,13.9,18.1,338.2
327,1990,34,French Grand Prix,1990-07-08,13:00:00,46.50666666666666,0.0,18.46666666666667,27.833333333333332,339.03333333333336
328,1990,9,British Grand Prix,1990-07-15,14:00:00,31.873333333333335,0.0,14.866666666666667,28.0,1017.0333333333332
329,1990,10,German Grand Prix,1990-07-29,13:00:00,60.080000000000005,0.0,9.4,25.433333333333337,0.0
330,1990,11,Hungarian Grand Prix,1990-08-12,13:00:00,34.81333333333333,0.0,9.4,27.03333333333333,340.1333333333333
331,1990,13,Belgian Grand Prix,1990-08-26,13:00:00,82.63333333333334,0.0,9.166666666666666,18.7,1018.6
332,1990,14,Italian Grand Prix,1990-09-09,13:00:00,43.06666666666666,0.0,4.466666666666667,22.133333333333336,1022.7
333,1990,27,Portuguese Grand Prix,1990-09-23,13:00:00,54.89333333333334,0.0,24.333333333333332,22.333333333333332,336.59999999999997
334,1990,26,Spanish Grand Prix,1990-09-30,13:00:00,61.97333333333333,0.0,8.466666666666667,26.266666666666666,1018.2
335,1990,22,Japanese Grand Prix,1990-10-21,6:00:00,90.11,0.0,3.7,16.333333333333332,337.46666666666664
336,1990,29,Australian Grand Prix,1990-11-04,6:00:00,70.06,0.003,2.8666666666666667,18.333333333333332,1017.6666666666666
337,2010,3,Bahrain Grand Prix,2010-03-14,12:00:00,4.6866666666666665,0.0,16.7,33.53333333333333,0.0
338,2010,1,Australian Grand Prix,2010-03-28,6:00:00,65.33,0.0,19.333333333333332,18.96666666666667,1012.8333333333334
339,2010,2,Malaysian Grand Prix,2010-04-04,8:00:00,86.02666666666669,0.0,3.9,27.3,1012.0333333333332
340,2010,17,Chinese Grand Prix,2010-04-18,6:00:00,85.12333333333333,0.0,25.53333333333333,14.8,1020.2666666666668
341,2010,4,Spanish Grand Prix,2010-05-09,12:00:00,32.63,0.0,13.7,18.4,1007.7333333333332
342,2010,6,Monaco Grand Prix,2010-05-16,12:00:00,58.11000000000001,0.0,17.566666666666666,19.533333333333335,1008.2
343,2010,5,Turkish Grand Prix,2010-05-30,11:00:00,53.19333333333333,0.0,8.833333333333334,25.5,1014.8
344,2010,7,Canadian Grand Prix,2010-06-13,16:00:00,45.47666666666667,0.0,4.8,25.7,1011.5333333333332
345,2010,12,European Grand Prix,2010-06-27,12:00:00,29.723333333333333,0.0,14.4,28.2,1016.9666666666668
346,2010,9,British Grand Prix,2010-07-11,12:00:00,44.14333333333334,0.0,16.233333333333334,21.899999999999995,1014.4666666666668
347,2010,10,German Grand Prix,2010-07-25,12:00:00,58.66,0.0,15.4,19.433333333333337,1017.4666666666668
348,2010,11,Hungarian Grand Prix,2010-08-01,12:00:00,54.49333333333333,0.0,8.066666666666668,27.833333333333332,1016.0666666666666
349,2010,13,Belgian Grand Prix,2010-08-29,12:00:00,73.35333333333334,0.0,19.333333333333332,12.733333333333334,1015.3333333333334
350,2010,14,Italian Grand Prix,2010-09-12,12:00:00,53.166666666666664,0.0,7.566666666666666,22.766666666666666,1018.4
351,2010,15,Singapore Grand Prix,2010-09-26,12:00:00,32.949999999999996,0.0,8.299999999999999,28.233333333333334,1013.2
352,2010,22,Japanese Grand Prix,2010-10-10,6:00:00,82.45,0.0,12.5,13.766666666666666,1024.7
353,2010,35,Korean Grand Prix,2010-10-24,5:00:00,,,,,
354,2010,18,Brazilian Grand Prix,2010-11-07,16:00:00,62.53666666666666,0.0,16.53333333333333,23.666666666666668,1013.3333333333334
355,2010,24,Abu Dhabi Grand Prix,2010-11-14,13:00:00,47.879999999999995,0.0,17.0,30.066666666666663,1012.6
356,1989,36,Brazilian Grand Prix,1989-03-26,16:00:00,55.70333333333334,0.0,19.1,30.866666666666664,0.0
357,1989,21,San Marino Grand Prix,1989-04-23,13:00:00,57.5,0.0,14.5,14.266666666666666,1015.9666666666668
358,1989,6,Monaco Grand Prix,1989-05-07,13:00:00,67.74333333333333,0.0,28.933333333333337,19.1,1014.9
359,1989,32,Mexican Grand Prix,1989-05-28,19:00:00,43.85,0.0,14.9,20.76666666666667,339.09999999999997
360,1989,33,United States Grand Prix,1989-06-04,13:00:00,8.426666666666668,0.0,11.633333333333333,37.03333333333333,1006.1333333333332
361,1989,7,Canadian Grand Prix,1989-06-18,17:00:00,72.08666666666666,0.0,20.866666666666664,12.966666666666669,1013.2333333333332
362,1989,34,French Grand Prix,1989-07-09,13:00:00,49.14666666666667,0.0,28.8,29.5,1016.5
363,1989,9,British Grand Prix,1989-07-16,14:00:00,57.64333333333334,0.0,10.8,22.233333333333334,1027.1666666666667
364,1989,10,German Grand Prix,1989-07-30,13:00:00,59.919999999999995,0.0,17.3,24.76666666666667,0.0
365,1989,11,Hungarian Grand Prix,1989-08-13,13:00:00,54.423333333333325,0.015,17.333333333333332,23.96666666666667,337.96666666666664
366,1989,13,Belgian Grand Prix,1989-08-27,13:00:00,97.71666666666668,4.88,19.733333333333334,12.033333333333331,1004.8
367,1989,14,Italian Grand Prix,1989-09-10,13:00:00,59.64666666666667,0.0,3.7,20.3,1013.0
368,1989,27,Portuguese Grand Prix,1989-09-24,13:00:00,58.50333333333333,0.0,7.766666666666666,20.066666666666663,336.96666666666664
369,1989,26,Spanish Grand Prix,1989-10-01,13:00:00,46.696666666666665,0.0,27.2,27.333333333333332,1017.3666666666668
370,1989,22,Japanese Grand Prix,1989-10-22,6:00:00,94.11,0.0,13.3,14.633333333333333,339.3
371,1989,29,Australian Grand Prix,1989-11-05,6:00:00,64.07333333333334,0.0,23.4,18.0,334.2
372,1988,36,Brazilian Grand Prix,1988-04-03,16:00:00,83.34333333333333,0.0,8.766666666666667,24.166666666666668,338.40000000000003
373,1988,21,San Marino Grand Prix,1988-05-01,13:00:00,64.91333333333334,0.0,9.633333333333333,20.033333333333335,0.0
374,1988,6,Monaco Grand Prix,1988-05-15,13:00:00,87.71,0.781,7.366666666666667,18.6,337.1333333333333
375,1988,32,Mexican Grand Prix,1988-05-29,19:00:00,46.97,0.0,6.133333333333333,19.76666666666667,336.6666666666667
376,1988,7,Canadian Grand Prix,1988-06-12,17:00:00,45.30666666666667,0.0,27.833333333333332,27.53333333333333,1008.6
377,1988,37,Detroit Grand Prix,1988-06-19,13:00:00,32.06666666666667,0.0,21.4,31.5,1017.9333333333334
378,1988,34,French Grand Prix,1988-07-03,13:00:00,57.91,0.0,21.0,23.100000000000005,335.23333333333335
379,1988,9,British Grand Prix,1988-07-10,14:00:00,89.75666666666666,0.0,23.733333333333334,17.400000000000002,1011.9
380,1988,10,German Grand Prix,1988-07-24,13:00:00,88.22333333333334,0.0,14.2,18.1,0.0
381,1988,11,Hungarian Grand Prix,1988-08-07,13:00:00,42.49666666666667,0.0,9.466666666666669,24.233333333333334,339.56666666666666
382,1988,13,Belgian Grand Prix,1988-08-28,13:00:00,64.62666666666667,0.0,24.233333333333334,22.866666666666664,1003.8666666666668
383,1988,14,Italian Grand Prix,1988-09-11,13:00:00,42.093333333333334,0.0,5.3999999999999995,25.4,1024.0333333333333
384,1988,27,Portuguese Grand Prix,1988-09-25,13:00:00,37.16,0.0,16.0,25.100000000000005,338.03333333333336
385,1988,26,Spanish Grand Prix,1988-10-02,13:00:00,52.52,0.0,32.13333333333333,28.133333333333336,1014.0333333333332
386,1988,22,Japanese Grand Prix,1988-10-30,6:00:00,95.02333333333333,0.0,4.3,18.566666666666663,337.8333333333333
387,1988,29,Australian Grand Prix,1988-11-13,6:00:00,26.326666666666668,0.0,21.0,24.76666666666667,0.0
388,1987,36,Brazilian Grand Prix,1987-04-12,16:00:00,53.34,0.0,6.8,33.199999999999996,0.0
389,1987,21,San Marino Grand Prix,1987-05-03,13:00:00,33.07333333333333,0.0,20.966666666666665,24.2,335.73333333333335
390,1987,13,Belgian Grand Prix,1987-05-17,13:00:00,56.60333333333333,0.0,11.3,10.933333333333332,1015.2666666666668
391,1987,6,Monaco Grand Prix,1987-05-31,13:00:00,80.36333333333333,0.0,17.7,20.266666666666666,338.6333333333333
392,1987,37,Detroit Grand Prix,1987-06-21,13:00:00,81.47333333333333,2.115,17.266666666666666,24.766666666666666,1006.6666666666666
393,1987,34,French Grand Prix,1987-07-05,13:00:00,55.0,0.0,12.733333333333334,29.633333333333336,677.1
394,1987,9,British Grand Prix,1987-07-12,14:00:00,54.9,0.0,11.566666666666668,20.366666666666664,1017.8333333333334
395,1987,10,German Grand Prix,1987-07-26,13:00:00,45.69333333333333,0.0,10.6,15.433333333333332,0.0
396,1987,11,Hungarian Grand Prix,1987-08-09,13:00:00,38.803333333333335,0.0,11.1,24.066666666666663,339.09999999999997
397,1987,70,Austrian Grand Prix,1987-08-16,13:00:00,43.04,0.0,4.033333333333334,21.46666666666667,339.26666666666665
398,1987,14,Italian Grand Prix,1987-09-06,13:00:00,56.616666666666674,0.0,7.4,24.5,1015.4
399,1987,27,Portuguese Grand Prix,1987-09-20,13:00:00,40.38333333333333,0.0,10.0,24.433333333333337,337.3666666666667
400,1987,26,Spanish Grand Prix,1987-09-27,13:00:00,74.31,0.0,9.433333333333334,23.733333333333334,1013.4333333333334
401,1987,32,Mexican Grand Prix,1987-10-18,19:00:00,44.74333333333333,0.0,8.066666666666666,18.1,339.2
402,1987,22,Japanese Grand Prix,1987-11-01,6:00:00,79.99,0.0,2.533333333333333,15.5,338.8666666666667
403,1987,29,Australian Grand Prix,1987-11-15,6:00:00,48.5,0.0,0.0,21.633333333333336,1014.7333333333332
404,1986,36,Brazilian Grand Prix,1986-03-23,16:00:00,71.61666666666666,0.0,19.8,28.5,338.40000000000003
405,1986,26,Spanish Grand Prix,1986-04-13,13:00:00,33.836666666666666,0.0,20.46666666666667,15.4,1016.4
406,1986,21,San Marino Grand Prix,1986-04-27,13:00:00,77.91333333333334,0.0,11.4,15.8,335.8666666666667
407,1986,6,Monaco Grand Prix,1986-05-11,13:00:00,80.81,0.0,9.7,18.53333333333333,340.56666666666666
408,1986,13,Belgian Grand Prix,1986-05-25,13:00:00,43.026666666666664,0.0,10.766666666666666,17.966666666666665,1025.3333333333333
409,1986,7,Canadian Grand Prix,1986-06-15,17:00:00,47.903333333333336,0.0,16.966666666666665,23.733333333333334,1013.6333333333332
410,1986,37,Detroit Grand Prix,1986-06-22,13:00:00,54.31666666666666,0.0,32.06666666666667,31.4,1011.7333333333332
411,1986,34,French Grand Prix,1986-07-06,13:00:00,77.37,0.0,22.166666666666668,23.866666666666664,336.8666666666667
412,1986,38,British Grand Prix,1986-07-13,14:00:00,72.22333333333334,4.479,17.366666666666667,28.433333333333337,1015.8666666666668
413,1986,10,German Grand Prix,1986-07-27,13:00:00,55.71333333333333,0.0,3.0,22.76666666666667,0.0
414,1986,11,Hungarian Grand Prix,1986-08-10,13:00:00,36.48666666666667,0.0,6.466666666666666,29.4,339.40000000000003
415,1986,70,Austrian Grand Prix,1986-08-17,13:00:00,38.84,0.0,6.133333333333333,28.933333333333337,337.40000000000003
416,1986,14,Italian Grand Prix,1986-09-07,13:00:00,57.75666666666666,0.0,5.3999999999999995,24.166666666666668,338.73333333333335
417,1986,27,Portuguese Grand Prix,1986-09-21,13:00:00,37.86333333333334,0.0,3.733333333333333,24.433333333333337,338.5
418,1986,32,Mexican Grand Prix,1986-10-12,19:00:00,68.63666666666667,0.0,6.866666666666667,19.433333333333337,338.46666666666664
419,1986,29,Australian Grand Prix,1986-10-26,6:00:00,89.63333333333333,0.0,5.0,10.6,0.0
420,1985,36,Brazilian Grand Prix,1985-04-07,16:00:00,63.093333333333334,0.0,20.96666666666667,29.53333333333333,338.26666666666665
421,1985,27,Portuguese Grand Prix,1985-04-21,13:00:00,39.72,0.0,9.933333333333334,22.833333333333332,1010.6
422,1985,21,San Marino Grand Prix,1985-05-05,13:00:00,77.28333333333335,0.102,2.733333333333333,12.066666666666668,336.06666666666666
423,1985,6,Monaco Grand Prix,1985-05-19,13:00:00,78.34333333333335,0.105,15.966666666666669,17.2,339.40000000000003
424,1985,7,Canadian Grand Prix,1985-06-16,17:00:00,83.61666666666666,0.0,2.6333333333333333,17.3,1008.9666666666668
425,1985,37,Detroit Grand Prix,1985-06-23,13:00:00,41.77,0.0,32.9,26.96666666666667,1013.2666666666668
426,1985,34,French Grand Prix,1985-07-07,13:00:00,49.69333333333333,0.0,12.633333333333333,28.166666666666668,340.03333333333336
427,1985,9,British Grand Prix,1985-07-21,14:00:00,58.18,0.0,20.433333333333337,16.833333333333332,1020.8333333333334
428,1985,20,German Grand Prix,1985-08-04,13:00:00,59.85,0.0,23.9,15.199999999999998,0.0
429,1985,70,Austrian Grand Prix,1985-08-18,13:00:00,55.89000000000001,4.903,3.3666666666666667,18.666666666666668,339.23333333333335
430,1985,39,Dutch Grand Prix,1985-08-25,13:00:00,61.89333333333334,0.308,29.4,16.96666666666667,1007.7666666666668
431,1985,14,Italian Grand Prix,1985-09-08,13:00:00,58.3,0.0,0.3333333333333333,23.0,338.59999999999997
432,1985,13,Belgian Grand Prix,1985-09-15,13:00:00,90.26333333333334,1.491,21.266666666666666,10.566666666666666,1015.1666666666666
433,1985,38,European Grand Prix,1985-10-06,13:00:00,48.173333333333325,0.0,16.666666666666668,13.766666666666666,1019.4
434,1985,30,South African Grand Prix,1985-10-19,13:00:00,27.486666666666668,0.0,0.6666666666666666,23.933333333333337,0.0
435,1985,29,Australian Grand Prix,1985-11-03,6:00:00,71.44,0.0,4.2,16.76666666666667,0.0
436,1984,36,Brazilian Grand Prix,1984-03-25,16:00:00,66.46666666666667,0.0,18.5,29.76666666666667,0.0
437,1984,30,South African Grand Prix,1984-04-07,13:00:00,43.343333333333334,0.0,2.466666666666667,24.6,0.0
438,1984,40,Belgian Grand Prix,1984-04-29,13:00:00,38.843333333333334,0.0,25.066666666666663,11.533333333333331,1022.9
439,1984,21,San Marino Grand Prix,1984-05-06,13:00:00,69.81333333333333,0.0,5.033333333333334,20.866666666666664,338.46666666666664
440,1984,41,French Grand Prix,1984-05-20,13:00:00,60.123333333333335,0.0,13.5,16.0,333.23333333333335
441,1984,6,Monaco Grand Prix,1984-06-03,13:00:00,91.77666666666669,12.072,9.7,15.1,673.6999999999999
442,1984,7,Canadian Grand Prix,1984-06-17,17:00:00,48.63333333333333,0.0,18.46666666666667,25.96666666666667,1013.1666666666666
443,1984,37,Detroit Grand Prix,1984-06-24,13:00:00,41.806666666666665,0.0,25.933333333333337,25.5,1009.8666666666668
444,1984,42,Dallas Grand Prix,1984-07-08,13:00:00,35.46666666666667,0.0,14.766666666666666,35.53333333333333,1014.9666666666668
445,1984,38,British Grand Prix,1984-07-22,14:00:00,42.776666666666664,0.0,17.5,28.96666666666667,1019.1
446,1984,10,German Grand Prix,1984-08-05,13:00:00,69.91333333333333,0.0,12.4,18.1,0.0
447,1984,70,Austrian Grand Prix,1984-08-19,13:00:00,47.03666666666667,0.0,10.866666666666667,20.833333333333332,340.96666666666664
448,1984,39,Dutch Grand Prix,1984-08-26,13:00:00,69.64333333333333,0.0,11.033333333333331,20.366666666666664,1016.2666666666668
449,1984,14,Italian Grand Prix,1984-09-09,13:00:00,55.64666666666667,0.0,1.3333333333333333,20.933333333333337,337.6333333333333
450,1984,20,European Grand Prix,1984-10-07,13:00:00,59.43333333333334,0.0,16.666666666666668,11.466666666666669,0.0
451,1984,27,Portuguese Grand Prix,1984-10-21,13:00:00,30.786666666666665,0.0,6.266666666666666,25.433333333333337,336.7
452,1983,36,Brazilian Grand Prix,1983-03-13,16:00:00,73.36666666666666,0.0,19.0,28.166666666666668,0.0
453,1983,43,United States Grand Prix West,1983-03-27,13:00:00,72.99666666666667,0.0,17.53333333333333,14.166666666666666,1019.5
